country,station id,date,rain (in),temperature (F),relative humidity (%),specific humidity (g/kg)
India,428090,05-19-2009,1.06,85.5,74.30926,19.63467
India,428090,05-20-2009,0,88.1,69.75048,20.02369
India,428090,05-21-2009,0,90.1,62.89045,19.21941
India,428090,05-22-2009,0,89.8,65.86117,19.94728
India,428090,05-23-2009,0,88,70.90777,20.29491
India,428090,05-24-2009,0.04,82.5,82.14445,19.70874
India,428090,05-25-2009,2.09,77.4,95.47297,19.38243
India,428090,05-26-2009,3.9,83.1,77.14975,18.8634
India,428090,05-27-2009,0,83.1,77.66625,18.99114
India,428090,05-28-2009,0.28,83.7,79.80247,19.90573
India,428090,05-29-2009,0,86.1,74.85248,20.1673
India,428090,05-30-2009,0,84.1,77.22346,19.50737
India,428090,05-31-2009,0,81.8,79.41011,18.61292
India,428090,06-01-2009,1.89,85.7,77.08514,20.50953
India,428090,06-02-2009,0,93.2,63.00924,21.23583
India,428090,06-03-2009,0.12,85,76.52432,19.90211
India,428090,06-04-2009,0,88.5,72.85165,21.19498
India,428090,06-05-2009,0,85.8,76.07904,20.3041
India,428090,06-06-2009,0,88,71.85319,20.56888
India,428090,06-07-2009,0,90.5,65.06205,20.1452
India,428090,06-08-2009,0,92.5,69.0116,22.78007
India,428090,06-09-2009,0,89.9,64.35485,19.54769
India,428090,06-10-2009,0,89.1,69.38133,20.56327
India,428090,06-11-2009,0,89,69.37209,20.495
India,428090,06-12-2009,0,89.1,67.11777,19.88429
India,428090,06-13-2009,0,88.1,70.44816,20.22643
India,428090,06-14-2009,NA,89.4,71.2663,21.33226
India,428090,06-15-2009,0.04,90.4,68.81702,21.25534
India,428090,06-16-2009,0,92.3,73.16686,24.01981
India,428090,06-17-2009,1.5,87.5,74.2249,20.91826
India,428090,06-18-2009,0,90.4,73.73033,22.79393
India,428090,06-19-2009,0,89.3,75.35033,22.4996
India,428090,06-20-2009,0,88.6,76.54079,22.35425
India,428090,06-21-2009,0,89.8,72.24522,21.90655
India,428090,06-22-2009,0,91.3,73.56293,23.40012
India,428090,06-23-2009,0,90,73.45686,22.42121
India,428090,06-24-2009,0,90,69.23536,21.11615
India,428090,06-25-2009,NA,88.1,69.98237,20.09107
India,428090,06-26-2009,0.28,85.1,80.42346,20.99709
India,428090,06-27-2009,0.03,87.4,77.20931,21.7006
India,428090,06-28-2009,0,86.4,81.03617,22.06831
India,428090,06-29-2009,0.12,85.6,75.56119,20.0342
India,428090,06-30-2009,0,83.2,79.7693,19.57533
India,428090,07-01-2009,1.1,85.1,76.27835,19.90179
India,428090,07-02-2009,0,82.8,86.33795,20.93228
India,428090,07-03-2009,0.08,83.1,81.63744,19.97398
India,428090,07-04-2009,0.63,83.3,81.92042,20.17547
India,428090,07-05-2009,0.28,85.4,76.30107,20.10223
India,428090,07-06-2009,0.16,84.7,79.60498,20.51265
India,428090,07-07-2009,0.43,82.1,83.21876,19.7094
India,428090,07-08-2009,0.31,85.3,76.2935,20.03522
India,428090,07-09-2009,0.01,84.6,76.24038,19.57166
India,428090,07-10-2009,0.04,83.4,84.39836,20.86149
India,428090,07-11-2009,0.08,83.8,79.5449,19.90549
India,428090,07-12-2009,0.03,86.1,79.69775,21.48979
India,428090,07-13-2009,0.16,84.5,77.76729,19.90362
India,428090,07-14-2009,0,83.5,84.12585,20.86129
India,428090,07-15-2009,0.2,81.6,88.01,20.51854
India,428090,07-16-2009,1.46,83.7,86.94866,21.71178
India,428090,07-17-2009,0.28,84.3,78.53069,19.97111
India,428090,07-18-2009,0.02,86,79.42939,21.34739
India,428090,07-19-2009,0.16,85.1,72.56333,18.92136
India,428090,07-20-2009,0.03,83.2,83.00577,20.3794
India,428090,07-21-2009,0.08,82.2,84.61474,20.10994
India,428090,07-22-2009,0.12,81.7,91.26017,21.35625
India,428090,07-23-2009,0.87,83.8,81.41042,20.3781
India,428090,07-24-2009,0.08,88.3,76.76979,22.20768
India,428090,07-25-2009,0,85.9,79.94715,21.41899
India,428090,07-26-2009,0.39,87.7,74.73221,21.19876
India,428090,07-27-2009,0,82.9,84.65112,20.58549
India,428090,07-28-2009,0.43,83.6,87.22999,21.71196
India,428090,07-29-2009,0.2,82.2,83.77811,19.90869
India,428090,07-30-2009,0.39,85.9,80.2105,21.49047
India,428090,07-31-2009,0,85.6,76.8232,20.37295
India,428090,08-01-2009,1.85,84,83.87595,21.14052
India,428090,08-02-2009,0.16,83.8,82.49353,20.65262
India,428090,08-03-2009,0.43,84.2,83.88675,21.28148
India,428090,08-04-2009,0.83,84.2,80.89875,20.51399
India,428090,08-05-2009,0,84.9,86.15291,22.36764
India,428090,08-06-2009,0.28,81.9,86.58158,20.38146
India,428090,08-07-2009,0.35,85.7,79.14811,21.06543
India,428090,08-08-2009,0.08,86,82.35061,22.14306
India,428090,08-09-2009,4.45,84.5,84.45593,21.63801
India,428090,08-10-2009,0.08,85,81.75258,21.27944
India,428090,08-11-2009,0.2,87.2,80.29404,22.43466
India,428090,08-12-2009,0,86.9,76.41404,21.13149
India,428090,08-13-2009,0.01,86.2,83.17459,22.51274
India,428090,08-14-2009,0.28,83.7,86.6638,21.63971
India,428090,08-15-2009,1.1,82,91.26937,21.57018
India,428090,08-16-2009,1.69,81.3,86.841,20.04376
India,428090,08-17-2009,0.35,85.7,80.72687,21.49111
India,428090,08-18-2009,0,86.7,75.39681,20.71277
India,428090,08-19-2009,0.31,82.3,86.31462,20.58641
India,428090,08-20-2009,2.76,82.9,85.2117,20.72352
India,428090,08-21-2009,0.02,83.6,82.75478,20.58413
India,428090,08-22-2009,0,86.5,73.89869,20.16575
India,428090,08-23-2009,0,85.7,76.32375,20.30445
India,428090,08-24-2009,0.12,79.9,90.30369,19.91069
India,428090,08-25-2009,0.59,81.5,88.88153,20.6562
India,428090,08-26-2009,0.35,82,86.58617,20.44962
India,428090,08-27-2009,0.35,80.6,91.22631,20.58786
India,428090,08-28-2009,0.16,81,88.56899,20.24638
India,428090,08-29-2009,0,86.2,78.92176,21.34669
India,428090,08-30-2009,NA,88.3,74.53412,21.55248
India,428090,08-31-2009,0.28,83.3,87.79146,21.64041
India,428090,09-01-2009,0.03,86.9,75.91175,20.99082
India,428090,09-02-2009,0,86.7,74.90003,20.57459
India,428090,09-03-2009,0.67,83.5,78.21415,19.37806
India,428090,09-04-2009,0.08,81.5,88.2969,20.51863
India,428090,09-05-2009,0.94,79.4,93.94393,20.38258
India,428090,09-06-2009,3.27,79.8,92.72106,20.38265
India,428090,09-07-2009,0.79,82.1,88.32115,20.93322
India,428090,09-08-2009,0.12,80,91.20772,20.17917
India,428090,09-09-2009,3.5,80,91.8125,20.31462
India,428090,09-10-2009,0.67,85.1,85.88108,22.44141
India,428090,09-11-2009,0.02,85.6,82.59778,21.92473
India,428090,09-12-2009,0.01,87.8,76.73293,21.84381
India,428090,09-13-2009,0.01,88.2,79.31584,22.88099
India,428090,09-14-2009,0,85.4,77.5748,20.44197
India,428090,09-15-2009,0.39,85.6,80.45546,21.3487
India,428090,09-16-2009,1.18,84.8,83.91906,21.70936
India,428090,09-17-2009,0,85.1,79.89478,20.85731
India,428090,09-18-2009,0.02,84.4,81.1789,20.72032
India,428090,09-19-2009,0,85.5,75.80443,20.03454
India,428090,09-20-2009,0.51,83.5,85.52268,21.21214
India,428090,09-21-2009,0.16,82.2,87.16864,20.72455
India,428090,09-22-2009,0.08,83.3,86.93084,21.42551
India,428090,09-23-2009,0,84.4,81.1789,20.72032
India,428090,09-24-2009,0.51,83.2,84.94628,20.86187
India,428090,09-25-2009,0,84.9,79.3557,20.58083
India,428090,09-26-2009,0,87.1,74.93163,20.85015
India,428090,09-27-2009,0,85.9,75.58446,20.23579
India,428090,09-28-2009,0,86,75.5922,20.30338
India,428090,09-29-2009,0,86.1,76.10187,20.50811
India,428090,09-30-2009,0.01,85.5,76.81578,20.30513
India,428090,10-01-2009,0.39,80.6,90.62624,20.45076
India,428090,10-02-2009,0.67,83.2,83.00577,20.3794
India,428090,10-03-2009,1.57,79.9,90.60313,19.97751
India,428090,10-04-2009,0.02,82.6,83.79996,20.17679
India,428090,10-05-2009,0.24,82.7,83.80541,20.24431
India,428090,10-06-2009,0.16,82.5,87.18183,20.93272
India,428090,10-07-2009,0.02,84.2,85.83809,21.78307
India,428090,10-08-2009,0.04,83.2,89.23869,21.93008
India,428090,10-09-2009,0.04,83.9,74.67661,18.73431
India,428090,10-10-2009,0,84.3,69.63182,17.68372
India,428090,10-11-2009,0,83.6,70.51107,17.50627
India,428090,10-12-2009,0,83.5,69.0887,17.09369
India,428090,10-13-2009,0,83.7,70.04658,17.44645
India,428090,10-14-2009,0,83.6,70.74899,17.56597
India,428090,10-15-2009,0,84.2,73.46313,18.60718
India,428090,10-16-2009,0,84.4,73.97246,18.85985
India,428090,10-17-2009,0.03,84.1,80.89246,20.44571
India,428090,10-18-2009,0,83.9,71.49364,17.92709
India,428090,10-19-2009,0,81.2,62.77962,14.39409
India,428090,10-20-2009,0,81.7,60.49468,14.09499
India,428090,10-21-2009,0,79.1,60.40499,12.91928
India,428090,10-22-2009,0,77,64.08045,12.78735
India,428090,10-23-2009,0,78.9,61.65961,13.10271
India,428090,10-24-2009,0,80.2,61.80655,13.7106
India,428090,10-25-2009,0,77.6,65.72749,13.38376
India,428090,10-26-2009,0,78.7,66.99031,14.15114
India,428090,10-27-2009,0,77.7,66.4261,13.57231
India,428090,10-28-2009,0,78.8,62.29614,13.19527
India,428090,10-29-2009,0,78,60.48879,12.47391
India,428090,10-30-2009,0,76.9,63.62309,12.65307
India,428090,10-31-2009,0,77.9,66.67742,13.71509
India,428090,11-01-2009,0,79,69.84478,14.90711
India,428090,11-02-2009,0,79.1,73.27916,15.69904
India,428090,11-03-2009,0,82.3,68.97439,16.40945
India,428090,11-04-2009,0,83.8,63.71271,15.90531
India,428090,11-05-2009,0,82.5,69.69871,16.69237
India,428090,11-06-2009,0,81.8,70.82439,16.58024
India,428090,11-07-2009,0,81.7,70.5755,16.46728
India,428090,11-08-2009,0,79.7,67.09167,14.6498
India,428090,11-09-2009,0,80.1,62.01,13.71084
India,428090,11-10-2009,0,80.1,66.67241,14.75097
India,428090,11-11-2009,0,78.8,66.08118,14.00382
India,428090,11-12-2009,0,80.6,65.81333,14.8011
India,428090,11-13-2009,0,83.2,61.29452,15.0003
India,428090,11-14-2009,0.08,83.5,75.14545,18.60917
India,428090,11-15-2009,0,84.8,75.24818,19.43976
India,428090,11-16-2009,1.3,80.4,79.58151,17.81329
India,428090,11-17-2009,0,77.6,79.93066,16.30454
India,428090,11-18-2009,0.2,72.1,85.82071,14.55109
India,428090,11-19-2009,0.03,74.7,75.20284,13.91038
India,428090,11-20-2009,0,73.4,67.14854,11.87616
India,428090,11-21-2009,0,69.3,63.6783,9.787876
India,428090,11-22-2009,0,67.9,63.98052,9.370679
India,428090,11-23-2009,0,68.8,67.38692,10.18449
India,428090,11-24-2009,0,70.4,69.25418,11.06072
India,428090,11-25-2009,0,69.5,68.67376,10.6336
India,428090,11-26-2009,0,67.5,71.2226,10.29436
India,428090,11-27-2009,0,67.5,63.47351,9.168084
India,428090,11-28-2009,0,69,63.41533,9.647036
India,428090,11-29-2009,0,70.9,68.32852,11.10035
India,428090,11-30-2009,0,71.4,70.33916,11.62629
India,428090,12-01-2009,0,71.6,69.1283,11.50301
India,428090,12-02-2009,0,72,69.16788,11.66767
India,428090,12-03-2009,0,71,72.05773,11.75063
India,428090,12-04-2009,0,69.8,81.63817,12.78787
India,428090,12-05-2009,0,69.3,76.61921,11.79125
India,428090,12-06-2009,0,67.4,74.32631,10.70866
India,428090,12-07-2009,0,68.9,66.67706,10.11137
India,428090,12-08-2009,0,68.3,69.0444,10.2579
India,428090,12-09-2009,0,68.7,68.34794,10.29506
India,428090,12-10-2009,0,66.4,69.60017,9.681043
India,428090,12-11-2009,0,67.3,72.48693,10.40578
India,428090,12-12-2009,0,66.8,81.44393,11.49898
India,428090,12-13-2009,0,68.7,79.87132,12.0435
India,428090,12-14-2009,0,69.1,77.68848,11.87484
India,428090,12-15-2009,0,69.4,72.16554,11.13953
India,428090,12-16-2009,0,71.4,71.33748,11.79248
India,428090,12-17-2009,0,72.6,69.71558,12.00329
India,428090,12-18-2009,NA,73,71.73665,12.52287
India,428090,12-19-2009,0,72.3,72.17637,12.30398
India,428090,12-20-2009,0,70.3,68.26758,10.86479
India,428090,12-21-2009,0,66.6,65.23877,9.134431
India,428090,12-22-2009,0,63.6,72.9309,9.198604
India,428090,12-23-2009,0,63.9,70.61939,9.000088
India,428090,12-24-2009,0,62.6,64.79045,7.883486
India,428090,12-25-2009,0,62.3,63.80657,7.681207
India,428090,12-26-2009,0,61.6,69.62231,8.179181
India,428090,12-27-2009,0,62.6,66.72579,8.120135
India,428090,12-28-2009,0,59.9,69.19238,7.650297
India,428090,12-29-2009,0,60.9,69.55096,7.96973
India,428090,12-30-2009,0,63,66.76924,8.241167
India,428090,12-31-2009,0,62.7,73.37866,8.965821
India,428090,01-01-2010,0,60.6,76.46222,8.672573
India,428090,01-02-2010,0,62.5,71.25661,8.643761
India,428090,01-03-2010,0,60.8,74.55371,8.515545
India,428090,01-04-2010,0,59.7,75.55462,8.297662
India,428090,01-05-2010,0,61.3,75.41629,8.769434
India,428090,01-06-2010,0,61.1,72.16958,8.330454
India,428090,01-07-2010,0,62.2,72.2736,8.675078
India,428090,01-08-2010,0,64.9,70.46207,9.301006
India,428090,01-09-2010,0,65.8,72.34857,9.857128
India,428090,01-10-2010,0,66.1,67.58959,9.301998
India,428090,01-11-2010,0,65.2,68.72953,9.166886
India,428090,01-12-2010,0,61.5,66.85185,7.824303
India,428090,01-13-2010,0,62.3,72.54657,8.738939
India,428090,01-14-2010,0,66.3,67.6106,9.370016
India,428090,01-15-2010,0,67.1,70.93008,10.11043
India,428090,01-16-2010,0,64.7,71.9861,9.436902
India,428090,01-17-2010,0,58.3,82.35708,8.604658
India,428090,01-18-2010,0,57.2,86.2777,8.665038
India,428090,01-19-2010,0,61.2,78.76207,9.128086
India,428090,01-20-2010,0,62.9,72.6025,8.933442
India,428090,01-21-2010,0,63.4,72.38621,9.065358
India,428090,01-22-2010,0,62.1,62.61274,7.483615
India,428090,01-23-2010,0,62.5,66.4702,8.060303
India,428090,01-24-2010,0,64.4,61.05948,7.913802
India,428090,01-25-2010,0,63.5,72.13373,9.065484
India,428090,01-26-2010,0,66,64.69997,8.87117
India,428090,01-27-2010,0,67.2,60.50647,8.646818
India,428090,01-28-2010,0,67.1,57.46879,8.182105
India,428090,01-29-2010,0,65,66.01667,8.741682
India,428090,01-30-2010,0,64.9,65.04961,8.582833
India,428090,01-31-2010,0,67.3,60.96178,8.742511
India,428090,02-01-2010,0,69.4,54.07982,8.333666
India,428090,02-02-2010,0,68,61.71477,9.068334
India,428090,02-03-2010,0,68.3,60.85997,9.035265
India,428090,02-04-2010,0,67.9,54.88424,8.031923
India,428090,02-05-2010,0,68.9,56.65215,8.58319
India,428090,02-06-2010,0,68.5,58.70826,8.774514
India,428090,02-07-2010,0,68.9,61.59744,9.336686
India,428090,02-08-2010,0,70.4,63.57408,10.14794
India,428090,02-09-2010,0,73.9,66.49511,11.96039
India,428090,02-10-2010,0,72.8,68.7615,11.91853
India,428090,02-11-2010,0,74.1,63.31231,11.4611
India,428090,02-12-2010,0,75.7,56.08838,10.70611
India,428090,02-13-2010,0,74.2,61.99264,11.25851
India,428090,02-14-2010,0,73.3,68.32952,12.04569
India,428090,02-15-2010,0,73.8,63.2787,11.33947
India,428090,02-16-2010,0.02,75.8,68.8177,13.19952
India,428090,02-17-2010,0.28,74.5,82.21506,15.11701
India,428090,02-18-2010,0.02,72.9,54.34095,9.436647
India,428090,02-19-2010,0,72.6,56.50587,9.715477
India,428090,02-20-2010,0,71.5,67.4275,11.17986
India,428090,02-21-2010,0,72.9,56.74782,9.857118
India,428090,02-22-2010,0,72.6,55.49456,9.540587
India,428090,02-23-2010,0,77.4,68.97422,13.95716
India,428090,02-24-2010,0,79.2,69.38616,14.90678
India,428090,02-25-2010,0.01,78.4,71.24077,14.90797
India,428090,02-26-2010,0,78.5,70.03767,14.70272
India,428090,02-27-2010,0,78.3,57.82284,12.03948
India,428090,02-28-2010,0,81.3,53.12265,12.20352
India,428090,03-01-2010,0,83.1,50.44032,12.28409
India,428090,03-02-2010,0,83,55.23299,13.41707
India,428090,03-03-2010,0,82.5,58.93524,14.09251
India,428090,03-04-2010,0,84.2,57.72611,14.58588
India,428090,03-05-2010,0,85.3,68.1049,17.86149
India,428090,03-06-2010,0,84.6,56.39629,14.43281
India,428090,03-07-2010,0,84.7,68.04681,17.50266
India,428090,03-08-2010,0,84.5,49.91863,12.72098
India,428090,03-09-2010,0,81.2,50.19022,11.48744
India,428090,03-10-2010,0,80.8,47.18849,10.65524
India,428090,03-11-2010,0,81,57.34237,13.05153
India,428090,03-12-2010,0,81.9,49.22553,11.52618
India,428090,03-13-2010,0,83.9,48.62677,12.15086
India,428090,03-14-2010,0,85.2,67.86646,17.74079
India,428090,03-15-2010,0,85.8,72.14088,19.24079
India,428090,03-16-2010,0,84.7,72.28683,18.60559
India,428090,03-17-2010,NA,84.2,66.18264,16.74437
India,428090,03-18-2010,0,84.3,52.94769,13.41208
India,428090,03-19-2010,0,85,57.22759,14.83825
India,428090,03-20-2010,0,86.8,58.43029,16.05794
India,428090,03-21-2010,0,86.6,57.41785,15.676
India,428090,03-22-2010,0,88.6,52.21789,15.18503
India,428090,03-23-2010,0,88.2,61.64075,17.72716
India,428090,03-24-2010,0,85.6,68.59299,18.16626
India,428090,03-25-2010,0,87.4,71.32634,20.027
India,428090,03-26-2010,0,83.9,64.81754,16.23654
India,428090,03-27-2010,0.16,83.7,67.49105,16.80344
India,428090,03-28-2010,0,84.5,76.99669,19.70403
India,428090,03-29-2010,0,86.7,72.45881,19.8959
India,428090,03-30-2010,0,87.1,73.94768,20.57294
India,428090,03-31-2010,0,88.7,71.44043,20.91253
India,428090,04-01-2010,0,88.3,69.07754,19.95551
India,428090,04-02-2010,0,88.2,71.63323,20.63692
India,428090,04-03-2010,0,87.3,73.71988,20.64108
India,428090,04-04-2010,0,88.5,73.57533,21.40826
India,428090,04-05-2010,0,87.3,70.61031,19.75996
India,428090,04-06-2010,0,87.8,71.12541,20.22788
India,428090,04-07-2010,0,89.4,69.86931,20.90878
India,428090,04-08-2010,0,88.5,70.48414,20.49761
India,428090,04-09-2010,0,91,53.96583,16.94036
India,428090,04-10-2010,0,91.2,56.60658,17.89096
India,428090,04-11-2010,0,90.3,70.64499,21.75821
India,428090,04-12-2010,0,89.2,72.91026,21.69204
India,428090,04-13-2010,0,89,71.46663,21.12174
India,428090,04-14-2010,0,89.1,73.86672,21.91035
India,428090,04-15-2010,0,88.1,71.86185,20.63741
India,428090,04-16-2010,0,88.7,71.44043,20.91253
India,428090,04-17-2010,0,89.4,70.33229,21.0491
India,428090,04-18-2010,0,89.4,72.21115,21.6188
India,428090,04-19-2010,0,88.7,73.59173,21.55052
India,428090,04-20-2010,0,90.9,68.41147,21.4662
India,428090,04-21-2010,0,90.5,69.28148,21.46871
India,428090,04-22-2010,0,90.4,69.50088,21.46932
India,428090,04-23-2010,0,89.2,71.24876,21.19135
India,428090,04-24-2010,0,89.8,69.67542,21.11732
India,428090,04-25-2010,0,90.3,66.13015,20.35047
India,428090,04-26-2010,0.31,84.8,71.81335,18.5424
India,428090,04-27-2010,NA,87.1,71.53711,19.89419
India,428090,04-28-2010,NA,88.2,71.39665,20.56792
India,428090,04-29-2010,0.31,86.6,63.15157,17.25781
India,428090,04-30-2010,0,88.5,70.71782,20.56642
India,428090,05-01-2010,0,90.7,62.95422,19.60871
India,428090,05-02-2010,NA,84.9,74.50835,19.30892
India,428090,05-03-2010,0.35,85.4,71.62623,18.85648
India,428090,05-04-2010,0.08,83.5,76.66637,18.99016
India,428090,05-05-2010,0.08,82.8,75.08978,18.17509
India,428090,05-06-2010,0.24,80.8,81.76895,18.5516
India,428090,05-07-2010,1.22,77.8,81.85993,16.81389
India,428090,05-08-2010,1.26,87.7,66.98055,18.97454
India,428090,05-09-2010,0,89.8,68.08206,20.62835
India,428090,05-10-2010,0.31,91.6,74.30935,23.86658
India,428090,05-11-2010,0,90.6,72.5503,22.56703
India,428090,05-12-2010,0,91.3,71.9007,22.86403
India,428090,05-13-2010,0,90.2,73.47323,22.56941
India,428090,05-14-2010,NA,88.1,73.30029,21.05579
India,428090,05-15-2010,1.14,88.4,67.9483,19.68826
India,428090,05-16-2010,0,90.6,67.04155,20.83182
India,428090,05-17-2010,0,90.1,68.56222,20.97481
India,428090,05-18-2010,0,89.1,70.53795,20.91042
India,428090,05-19-2010,0,87.9,75.48978,21.55434
India,428090,05-20-2010,NA,89.6,68.51519,20.6295
India,428090,05-21-2010,0,83.5,83.0228,20.58434
India,428090,05-22-2010,0,80,88.52917,19.5795
India,428090,05-23-2010,0.55,83.7,78.48877,19.57415
India,428090,05-24-2010,0,81.1,81.2429,18.614
India,428090,05-25-2010,0.04,89,77.07272,22.80156
India,428090,05-26-2010,0,86.8,81.06095,22.36187
India,428090,05-27-2010,1.57,84.9,78.83278,20.44353
India,428090,05-28-2010,0,87.5,74.47027,20.98829
India,428090,05-29-2010,0,88,70.43915,20.15914
India,428090,05-30-2010,0,89.9,75.39655,22.94837
India,428090,05-31-2010,0.28,89,75.82233,22.4266
India,428090,06-01-2010,0,89.3,74.12575,22.12903
India,428090,06-02-2010,0,91.8,71.94337,23.24252
India,428090,06-03-2010,NA,91.7,73.83534,23.78727
India,428090,06-04-2010,0,89,77.32495,22.87722
India,428090,06-05-2010,0,90.8,74.7316,23.40325
India,428090,06-06-2010,0.24,87.2,79.24907,22.13876
India,428090,06-07-2010,0,91.1,76.22812,24.10709
India,428090,06-08-2010,0.83,87.5,76.9633,21.70018
India,428090,06-09-2010,0.04,87,78.45933,21.77457
India,428090,06-10-2010,0,86.8,76.40654,21.06145
India,428090,06-11-2010,NA,89.7,71.05822,21.47344
India,428090,06-12-2010,0,84,83.60021,21.07013
India,428090,06-13-2010,0.08,80.2,93.03754,20.72585
India,428090,06-14-2010,0.98,83.8,87.52512,21.92909
India,428090,06-15-2010,0,89.3,76.09355,22.72459
India,428090,06-16-2010,NA,90.4,73.48958,22.71847
India,428090,06-17-2010,0.01,82.9,82.9887,20.17626
India,428090,06-18-2010,1.06,84.4,85.56667,21.85514
India,428090,06-19-2010,0.03,85.9,84.25289,22.58839
India,428090,06-20-2010,0.02,87.4,74.21683,20.84887
India,428090,06-21-2010,0,87.7,78.25091,22.21036
India,428090,06-22-2010,0.35,86.2,78.40377,21.20479
India,428090,06-23-2010,0.01,86.2,80.49372,21.77751
India,428090,06-24-2010,0.03,84.9,82.82923,21.49345
India,428090,06-25-2010,1.34,85,81.21606,21.13799
India,428090,06-26-2010,0.71,85.3,84.22132,22.14514
India,428090,06-27-2010,0.35,84.8,87.56762,22.66622
India,428090,06-28-2010,0.67,85.7,89.04127,23.7365
India,428090,06-29-2010,0.12,86.9,81.33275,22.51032
India,428090,06-30-2010,0.31,84.3,84.72337,21.5666
India,428090,07-01-2010,0,84.8,85.30629,22.07304
India,428090,07-02-2010,0.16,83.8,85.53737,21.42458
India,428090,07-03-2010,0,82.9,84.931,20.6544
India,428090,07-04-2010,0.08,85.4,78.08947,20.57929
India,428090,07-05-2010,0,82.8,82.983,20.10895
India,428090,07-06-2010,0.04,82.8,86.05391,20.86255
India,428090,07-07-2010,0.47,85.7,73.83309,19.63395
India,428090,07-08-2010,0.12,87.5,70.86322,19.95937
India,428090,07-09-2010,0.08,88.4,71.65064,20.77457
India,428090,07-10-2010,0,86.9,78.19503,21.63048
